907,6,Araripe,01307
908,6,Aratuba,01406
909,6,Arneiroz,01505
910,6,Assaré,01604
911,6,Aurora,01703
912,6,Baixio,01802
913,6,Banabuiú,01851
914,6,Barbalha,01901
915,6,Barreira,01950
916,6,Barro,02008
917,6,Barroquinha,02057
918,6,Baturité,02107
919,6,Beberibe,02206
920,6,Bela Cruz,02305
921,6,Boa Viagem,02404
922,6,Brejo Santo,02503
923,6,Camocim,02602
924,6,Campos Sales,02701
925,6,Canindé,02800
926,6,Capistrano,02909
927,6,Caridade,03006
928,6,Cariré,03105
929,6,Caririaçu,03204
930,6,Cariús,03303
931,6,Carnaubal,03402
932,6,Cascavel,03501
933,6,Catarina,03600
934,6,Catunda,03659
935,6,Caucaia,03709
936,6,Cedro,03808
937,6,Chaval,03907
938,6,Choró,03931
939,6,Chorozinho,03956
940,6,Coreaú,04004
941,6,Crateús,04103
942,6,Crato,04202
943,6,Croatá,04236
944,6,Cruz,04251
945,6,Deputado Irapuan Pinheiro,04269
946,6,Ereré,04277
947,6,Eusébio,04285
948,6,Farias Brito,04301
949,6,Forquilha,04350
950,6,Fortaleza,04400
951,6,Fortim,04459
952,6,Frecheirinha,04509
953,6,General Sampaio,04608
954,6,Graça,04657
955,6,Granja,04707
956,6,Granjeiro,04806
957,6,Groaíras,04905
958,6,Guaiúba,04954
959,6,Guaraciaba do Norte,05001
960,6,Guaramiranga,05100
961,6,Hidrolândia,05209
962,6,Horizonte,05233
963,6,Ibaretama,05266
964,6,Ibiapina,05308
965,6,Ibicuitinga,05332
966,6,Icapuí,05357
967,6,Icó,05407
968,6,Iguatu,05506
969,6,Independência,05605
970,6,Ipaporanga,05654
971,6,Ipaumirim,05704
972,6,Ipu,05803
973,6,Ipueiras,05902
974,6,Iracema,06009
975,6,Irauçuba,06108
976,6,Itaiçaba,06207
977,6,Itaitinga,06256
978,6,Itapajé,06306
979,6,Itapipoca,06405
980,6,Itapiúna,06504
981,6,Itarema,06553
982,6,Itatira,06603
983,6,Jaguaretama,06702
984,6,Jaguaribara,06801
985,6,Jaguaribe,06900
986,6,Jaguaruana,07007
987,6,Jardim,07106
988,6,Jati,07205
989,6,Jijoca de Jericoacoara,07254
990,6,Juazeiro do Norte,07304
991,6,Jucás,07403
992,6,Lavras da Mangabeira,07502
993,6,Limoeiro do Norte,07601
994,6,Madalena,07635
995,6,Maracanaú,07650
996,6,Maranguape,07700
997,6,Marco,07809
998,6,Martinópole,07908
999,6,Massapê,08005
1000,6,Mauriti,08104
1001,6,Meruoca,08203
1002,6,Milagres,08302
1003,6,Milhã,08351
1004,6,Miraíma,08377
1005,6,Missão Velha,08401
1006,6,Mombaça,08500
1007,6,Monsenhor Tabosa,08609
1008,6,Morada Nova,08708
1009,6,Moraújo,08807
1010,6,Morrinhos,08906
1011,6,Mucambo,09003
1012,6,Mulungu,09102
1013,6,Nova Olinda,09201
1014,6,Nova Russas,09300
1015,6,Novo Oriente,09409
1016,6,Ocara,09458
1017,6,Orós,09508
1018,6,Pacajus,09607
1019,6,Pacatuba,09706
1020,6,Pacoti,09805
1021,6,Pacujá,09904
1022,6,Palhano,10001
1023,6,Palmácia,10100
1024,6,Paracuru,10209
1025,6,Paraipaba,10258
1026,6,Parambu,10308
1027,6,Paramoti,10407
1028,6,Pedra Branca,10506
1029,6,Penaforte,10605
1030,6,Pentecoste,10704
1031,6,Pereiro,10803
1032,6,Pindoretama,10852
1033,6,Piquet Carneiro,10902
1034,6,Pires Ferreira,10951
1035,6,Poranga,11009
1036,6,Porteiras,11108
1037,6,Potengi,11207
1038,6,Potiretama,11231
1039,6,Quiterianópolis,11264
1040,6,Quixadá,11306
1041,6,Quixelô,11355
1042,6,Quixeramobim,11405
1043,6,Quixeré,11504
1044,6,Redenção,11603
1045,6,Reriutaba,11702
1046,6,Russas,11801
1047,6,Saboeiro,11900
1048,6,Salitre,11959
1049,6,Santa Quitéria,12205
1050,6,Santana do Acaraú,12007
1051,6,Santana do Cariri,12106
1052,6,São Benedito,12304
1053,6,São Gonçalo do Amarante,12403
1054,6,São João do Jaguaribe,12502
1055,6,São Luís do Curu,12601
1056,6,Senador Pompeu,12700
1057,6,Senador Sá,12809
1058,6,Sobral,12908
1059,6,Solonópole,13005
1060,6,Tabuleiro do Norte,13104
1061,6,Tamboril,13203
1062,6,Tarrafas,13252
1063,6,Tauá,13302
1064,6,Tejuçuoca,13351
1065,6,Tianguá,13401
1066,6,Trairi,13500
1067,6,Tururu,13559
1068,6,Ubajara,13609
1069,6,Umari,13708
1070,6,Umirim,13757
1071,6,Uruburetama,13807
1072,6,Uruoca,13906
1073,6,Varjota,13955
1074,6,Várzea Alegre,14003
1075,6,Viçosa do Ceará,14102
1076,20,Acari,00109
1077,20,Açu,00208
1078,20,Afonso Bezerra,00307
1079,20,Água Nova,00406
1080,20,Alexandria,00505
1081,20,Almino Afonso,00604
1082,20,Alto do Rodrigues,00703
1083,20,Angicos,00802
1084,20,Antônio Martins,00901
1085,20,Apodi,01008
1086,20,Areia Branca,01107
1087,20,Arês,01206
1088,20,Baía Formosa,01404
1089,20,Baraúna,01453
1090,20,Barcelona,01503
1091,20,Bento Fernandes,01602
1092,20,Bodó,01651
1093,20,Bom Jesus,01701
1094,20,Brejinho,01800
1095,20,Caiçara do Norte,01859
1096,20,Caiçara do Rio do Vento,01909
1097,20,Caicó,02006
1098,20,Campo Grande,01305
1099,20,Campo Redondo,02105
1100,20,Canguaretama,02204
1101,20,Caraúbas,02303
1102,20,Carnaúba dos Dantas,02402
1103,20,Carnaubais,02501
1104,20,Ceará-Mirim,02600
1105,20,Cerro Corá,02709
1106,20,Coronel Ezequiel,02808
1107,20,Coronel João Pessoa,02907
1108,20,Cruzeta,03004
1109,20,Currais Novos,03103
1110,20,Doutor Severiano,03202
1111,20,Encanto,03301
1112,20,Equador,03400
1113,20,Espírito Santo,03509
1114,20,Extremoz,03608
1115,20,Felipe Guerra,03707
1116,20,Fernando Pedroza,03756
1117,20,Florânia,03806
1118,20,Francisco Dantas,03905
1119,20,Frutuoso Gomes,04002
1120,20,Galinhos,04101
1121,20,Goianinha,04200
1122,20,Governador Dix-Sept Rosado,04309
1123,20,Grossos,04408
1124,20,Guamaré,04507
1125,20,Ielmo Marinho,04606
1126,20,Ipanguaçu,04705
1127,20,Ipueira,04804
1128,20,Itajá,04853
1129,20,Itaú,04903
1130,20,Jaçanã,05009
1131,20,Jandaíra,05108
1132,20,Janduís,05207
1133,20,Januário Cicco,05306
1134,20,Japi,05405
1135,20,Jardim de Angicos,05504
1136,20,Jardim de Piranhas,05603
1137,20,Jardim do Seridó,05702
1138,20,João Câmara,05801
1139,20,João Dias,05900
1140,20,José da Penha,06007
1141,20,Jucurutu,06106
1142,20,Jundiá,06155
1143,20,Lagoa d'Anta,06205
1144,20,Lagoa de Pedras,06304
1145,20,Lagoa de Velhos,06403
1146,20,Lagoa Nova,06502
1147,20,Lagoa Salgada,06601
1148,20,Lajes,06700
1149,20,Lajes Pintadas,06809
1150,20,Lucrécia,06908
1151,20,Luís Gomes,07005
1152,20,Macaíba,07104
1153,20,Macau,07203
1154,20,Major Sales,07252
1155,20,Marcelino Vieira,07302
1156,20,Martins,07401
1157,20,Maxaranguape,07500
1158,20,Messias Targino,07609
1159,20,Montanhas,07708
1160,20,Monte Alegre,07807
1161,20,Monte das Gameleiras,07906
1162,20,Mossoró,08003
1163,20,Natal,08102
1164,20,Nísia Floresta,08201
1165,20,Nova Cruz,08300
1166,20,Olho d'Água do Borges,08409
1167,20,Ouro Branco,08508
1168,20,Paraná,08607
1169,20,Paraú,08706
1170,20,Parazinho,08805
1171,20,Parelhas,08904
1172,20,Parnamirim,03251
1173,20,Passa e Fica,09100
1174,20,Passagem,09209
1175,20,Patu,09308
1176,20,Pau dos Ferros,09407
1177,20,Pedra Grande,09506
1178,20,Pedra Preta,09605
1179,20,Pedro Avelino,09704
1180,20,Pedro Velho,09803
1181,20,Pendências,09902
1182,20,Pilões,10009
1183,20,Poço Branco,10108
1184,20,Portalegre,10207
1185,20,Porto do Mangue,10256
1186,20,Pureza,10405
1187,20,Rafael Fernandes,10504
1188,20,Rafael Godeiro,10603
1189,20,Riacho da Cruz,10702
1190,20,Riacho de Santana,10801
1191,20,Riachuelo,10900
1192,20,Rio do Fogo,08953
1193,20,Rodolfo Fernandes,11007
1194,20,Ruy Barbosa,11106
1195,20,Santa Cruz,11205
1196,20,Santa Maria,09332
1197,20,Santana do Matos,11403
1198,20,Santana do Seridó,11429
1199,20,Santo Antônio,11502
1200,20,São Bento do Norte,11601
1201,20,São Bento do Trairí,11700
1202,20,São Fernando,11809
1203,20,São Francisco do Oeste,11908
1204,20,São Gonçalo do Amarante,12005
1205,20,São João do Sabugi,12104
1206,20,São José de Mipibu,12203
1207,20,São José do Campestre,12302
1208,20,São José do Seridó,12401
1209,20,São Miguel,12500
1210,20,São Miguel do Gostoso,12559
1211,20,São Paulo do Potengi,12609
1212,20,São Pedro,12708
1213,20,São Rafael,12807
1214,20,São Tomé,12906
1215,20,São Vicente,13003
1216,20,Senador Elói de Souza,13102
1217,20,Senador Georgino Avelino,13201
1218,20,Serra Caiada,10306
1219,20,Serra de São Bento,13300
1220,20,Serra do Mel,13359
1221,20,Serra Negra do Norte,13409
1222,20,Serrinha,13508
1223,20,Serrinha dos Pintos,13557
1224,20,Severiano Melo,13607
1225,20,Sítio Novo,13706
1226,20,Taboleiro Grande,13805
1227,20,Taipu,13904
1228,20,Tangará,14001
1229,20,Tenente Ananias,14100
1230,20,Tenente Laurentino Cruz,14159
1231,20,Tibau,11056
1232,20,Tibau do Sul,14209
1233,20,Timbaúba dos Batistas,14308
1234,20,Touros,14407
1235,20,Triunfo Potiguar,14456
1236,20,Umarizal,14506
1237,20,Upanema,14605
1238,20,Várzea,14704
1239,20,Venha-Ver,14753
1240,20,Vera Cruz,14803
1241,20,Viçosa,14902
1242,20,Vila Flor,15008
1243,15,Água Branca,00106
1244,15,Aguiar,00205
1245,15,Alagoa Grande,00304
1246,15,Alagoa Nova,00403
1247,15,Alagoinha,00502
1248,15,Alcantil,00536
1249,15,Algodão de Jandaíra,00577
1250,15,Alhandra,00601
1251,15,Amparo,00734
1252,15,Aparecida,00775
1253,15,Araçagi,00809
1254,15,Arara,00908
1255,15,Araruna,01005
1256,15,Areia,01104
1257,15,Areia de Baraúnas,01153
1258,15,Areial,01203
1259,15,Aroeiras,01302
1260,15,Assunção,01351
1261,15,Baía da Traição,01401
1262,15,Bananeiras,01500
1263,15,Baraúna,01534
1264,15,Barra de Santa Rosa,01609
1265,15,Barra de Santana,01575
1266,15,Barra de São Miguel,01708
1267,15,Bayeux,01807
1268,15,Belém,01906
1269,15,Belém do Brejo do Cruz,02003
1270,15,Bernardino Batista,02052
1271,15,Boa Ventura,02102
1272,15,Boa Vista,02151
1273,15,Bom Jesus,02201
1274,15,Bom Sucesso,02300
1275,15,Bonito de Santa Fé,02409
1276,15,Boqueirão,02508
1277,15,Borborema,02706
1278,15,Brejo do Cruz,02805
1279,15,Brejo dos Santos,02904
1280,15,Caaporã,03001
1281,15,Cabaceiras,03100
1282,15,Cabedelo,03209
1283,15,Cachoeira dos Índios,03308
1284,15,Cacimba de Areia,03407
1285,15,Cacimba de Dentro,03506
1286,15,Cacimbas,03555
1287,15,Caiçara,03605
1288,15,Cajazeiras,03704
1289,15,Cajazeirinhas,03753
1290,15,Caldas Brandão,03803
1291,15,Camalaú,03902
1292,15,Campina Grande,04009
1293,15,Capim,04033
1294,15,Caraúbas,04074
1295,15,Carrapateira,04108
1296,15,Casserengue,04157
1297,15,Catingueira,04207
1298,15,Catolé do Rocha,04306
1299,15,Caturité,04355
1300,15,Conceição,04405
1301,15,Condado,04504
1302,15,Conde,04603
1303,15,Congo,04702
1304,15,Coremas,04801
1305,15,Coxixola,04850
1306,15,Cruz do Espírito Santo,04900
1307,15,Cubati,05006
1308,15,Cuité,05105
1309,15,Cuité de Mamanguape,05238
1310,15,Cuitegi,05204
1311,15,Curral de Cima,05279
1312,15,Curral Velho,05303
1313,15,Damião,05352
1314,15,Desterro,05402
1315,15,Diamante,05600
1316,15,Dona Inês,05709
1317,15,Duas Estradas,05808
1318,15,Emas,05907
1319,15,Esperança,06004
1320,15,Fagundes,06103
1321,15,Frei Martinho,06202
1322,15,Gado Bravo,06251
1323,15,Guarabira,06301
1324,15,Gurinhém,06400
1325,15,Gurjão,06509
1326,15,Ibiara,06608
1327,15,Igaracy,02607
1328,15,Imaculada,06707
1329,15,Ingá,06806
1330,15,Itabaiana,06905
1331,15,Itaporanga,07002
1332,15,Itapororoca,07101
1333,15,Itatuba,07200
1334,15,Jacaraú,07309
1335,15,Jericó,07408
1336,15,João Pessoa,07507
1337,15,Joca Claudino,13653
1338,15,Juarez Távora,07606
1339,15,Juazeirinho,07705
1340,15,Junco do Seridó,07804
1341,15,Juripiranga,07903
1342,15,Juru,08000
1343,15,Lagoa,08109
1344,15,Lagoa de Dentro,08208
1345,15,Lagoa Seca,08307
1346,15,Lastro,08406
1347,15,Livramento,08505
1348,15,Logradouro,08554
1349,15,Lucena,08604
1350,15,Mãe d'Água,08703
1351,15,Malta,08802
1352,15,Mamanguape,08901
1353,15,Manaíra,09008
1354,15,Marcação,09057
1355,15,Mari,09107
1356,15,Marizópolis,09156
1357,15,Massaranduba,09206
1358,15,Mataraca,09305
1359,15,Matinhas,09339
1360,15,Mato Grosso,09370
1361,15,Maturéia,09396
1362,15,Mogeiro,09404
1363,15,Montadas,09503
1364,15,Monte Horebe,09602
1365,15,Monteiro,09701
1366,15,Mulungu,09800
1367,15,Natuba,09909
1368,15,Nazarezinho,10006
1369,15,Nova Floresta,10105
1370,15,Nova Olinda,10204
1371,15,Nova Palmeira,10303
1372,15,Olho d'Água,10402
1373,15,Olivedos,10501
1374,15,Ouro Velho,10600
1375,15,Parari,10659
1376,15,Passagem,10709
1377,15,Patos,10808
1378,15,Paulista,10907
1379,15,Pedra Branca,11004
1380,15,Pedra Lavrada,11103
1381,15,Pedras de Fogo,11202
1382,15,Pedro Régis,12721
1383,15,Piancó,11301
1384,15,Picuí,11400
1385,15,Pilar,11509
1386,15,Pilões,11608
1387,15,Pilõezinhos,11707
1388,15,Pirpirituba,11806
1389,15,Pitimbu,11905
1390,15,Pocinhos,12002
1391,15,Poço Dantas,12036
1392,15,Poço de José de Moura,12077
1393,15,Pombal,12101
1394,15,Prata,12200
1395,15,Princesa Isabel,12309
1396,15,Puxinanã,12408
1397,15,Queimadas,12507
1398,15,Quixaba,12606
1399,15,Remígio,12705
1400,15,Riachão,12747
1401,15,Riachão do Bacamarte,12754
1402,15,Riachão do Poço,12762
1403,15,Riacho de Santo Antônio,12788
1404,15,Riacho dos Cavalos,12804
1405,15,Rio Tinto,12903
1406,15,Salgadinho,13000
1407,15,Salgado de São Félix,13109
1408,15,Santa Cecília,13158
1409,15,Santa Cruz,13208
1410,15,Santa Helena,13307
1411,15,Santa Inês,13356
1412,15,Santa Luzia,13406
1413,15,Santa Rita,13703
1414,15,Santa Teresinha,13802
1415,15,Santana de Mangueira,13505
1416,15,Santana dos Garrotes,13604
1417,15,Santo André,13851
1418,15,São Bentinho,13927
1419,15,São Bento,13901
1420,15,São Domingos,13968
1421,15,São Domingos do Cariri,13943
1422,15,São Francisco,13984
1423,15,São João do Cariri,14008
1424,15,São João do Rio do Peixe,00700
1425,15,São João do Tigre,14107
1426,15,São José da Lagoa Tapada,14206
1427,15,São José de Caiana,14305
1428,15,São José de Espinharas,14404
1429,15,São José de Piranhas,14503
1430,15,São José de Princesa,14552
1431,15,São José do Bonfim,14602
1432,15,São José do Brejo do Cruz,14651
1433,15,São José do Sabugi,14701
1434,15,São José dos Cordeiros,14800
1435,15,São José dos Ramos,14453
1436,15,São Mamede,14909
1437,15,São Miguel de Taipu,15005
1438,15,São Sebastião de Lagoa de Roça,15104
1439,15,São Sebastião do Umbuzeiro,15203
1440,15,São Vicente do Seridó,15401
1441,15,Sapé,15302
1442,15,Serra Branca,15500
1443,15,Serra da Raiz,15609
1444,15,Serra Grande,15708
1445,15,Serra Redonda,15807
1446,15,Serraria,15906
1447,15,Sertãozinho,15930
1448,15,Sobrado,15971
1449,15,Solânea,16003
1450,15,Soledade,16102
1451,15,Sossêgo,16151
1452,15,Sousa,16201
1453,15,Sumé,16300
1454,15,Tacima,16409
1455,15,Taperoá,16508
1456,15,Tavares,16607
1457,15,Teixeira,16706
1458,15,Tenório,16755
1459,15,Triunfo,16805
1460,15,Uiraúna,16904
1461,15,Umbuzeiro,17001
1462,15,Várzea,17100
1463,15,Vieirópolis,17209
1464,15,Vista Serrana,05501
1465,15,Zabelê,17407
1466,27,Abreu e Lima,00054
1467,27,Afogados da Ingazeira,00104
1468,27,Afrânio,00203
1469,27,Agrestina,00302
1470,27,Água Preta,00401
1471,27,Águas Belas,00500
1472,27,Alagoinha,00609
1473,27,Aliança,00708
1474,27,Altinho,00807
1475,27,Amaraji,00906
1476,27,Angelim,01003
1477,27,Araçoiaba,01052
1478,27,Araripina,01102
1479,27,Arcoverde,01201
1480,27,Barra de Guabiraba,01300
1481,27,Barreiros,01409
1482,27,Belém de Maria,01508
1483,27,Belém do São Francisco,01607
1484,27,Belo Jardim,01706
1485,27,Betânia,01805
1486,27,Bezerros,01904
1487,27,Bodocó,02001
1488,27,Bom Conselho,02100
1489,27,Bom Jardim,02209
1490,27,Bonito,02308
1491,27,Brejão,02407
1492,27,Brejinho,02506
1493,27,Brejo da Madre de Deus,02605
1494,27,Buenos Aires,02704
1495,27,Buíque,02803
1496,27,Cabo de Santo Agostinho,02902
1497,27,Cabrobó,03009
1498,27,Cachoeirinha,03108
1499,27,Caetés,03207
1500,27,Calçado,03306
1501,27,Calumbi,03405
1502,27,Camaragibe,03454
1503,27,Camocim de São Félix,03504
1504,27,Camutanga,03603
1505,27,Canhotinho,03702
1506,27,Capoeiras,03801
1507,27,Carnaíba,03900
1508,27,Carnaubeira da Penha,03926
1509,27,Carpina,04007
1510,27,Caruaru,04106
1511,27,Casinhas,04155
1512,27,Catende,04205
1513,27,Cedro,04304
1514,27,Chã de Alegria,04403
1515,27,Chã Grande,04502
1516,27,Condado,04601
1517,27,Correntes,04700
1518,27,Cortês,04809
1519,27,Cumaru,04908
1520,27,Cupira,05004
1521,27,Custódia,05103
1522,27,Dormentes,05152
1523,27,Escada,05202
1524,27,Exu,05301
1525,27,Feira Nova,05400
1526,27,Fernando de Noronha,05459
1527,27,Ferreiros,05509
1528,27,Flores,05608
1529,27,Floresta,05707
1530,27,Frei Miguelinho,05806
1531,27,Gameleira,05905
1532,27,Garanhuns,06002
1533,27,Glória do Goitá,06101
1534,27,Goiana,06200
1535,27,Granito,06309
1536,27,Gravatá,06408
1537,27,Iati,06507
1538,27,Ibimirim,06606
1539,27,Ibirajuba,06705
1540,27,Igarassu,06804
1541,27,Iguaracy,06903
1542,27,Ilha de Itamaracá,07604
1543,27,Inajá,07000
1544,27,Ingazeira,07109
1545,27,Ipojuca,07208
1546,27,Ipubi,07307
1547,27,Itacuruba,07406
1548,27,Itaíba,07505
1549,27,Itambé,07653
1550,27,Itapetim,07703
1551,27,Itapissuma,07752
1552,27,Itaquitinga,07802
1553,27,Jaboatão dos Guararapes,07901
1554,27,Jaqueira,07950
1555,27,Jataúba,08008
1556,27,Jatobá,08057
1557,27,João Alfredo,08107
1558,27,Joaquim Nabuco,08206
1559,27,Jucati,08255
1560,27,Jupi,08305
1561,27,Jurema,08404
1562,27,Lagoa de Itaenga,08503
1563,27,Lagoa do Carro,08453
1564,27,Lagoa do Ouro,08602
1565,27,Lagoa dos Gatos,08701
1566,27,Lagoa Grande,08750
1567,27,Lajedo,08800
1568,27,Limoeiro,08909
1569,27,Macaparana,09006
1570,27,Machados,09105
1571,27,Manari,09154
1572,27,Maraial,09204
1573,27,Mirandiba,09303
1574,27,Moreilândia,14303
1575,27,Moreno,09402
1576,27,Nazaré da Mata,09501
1577,27,Olinda,09600
1578,27,Orobó,09709
1579,27,Orocó,09808
1580,27,Ouricuri,09907
1581,27,Palmares,10004
1582,27,Palmeirina,10103
1583,27,Panelas,10202
1584,27,Paranatama,10301
1585,27,Parnamirim,10400
1586,27,Passira,10509
1587,27,Paudalho,10608
1588,27,Paulista,10707
1589,27,Pedra,10806
1590,27,Pesqueira,10905
1591,27,Petrolândia,11002
1592,27,Petrolina,11101
1593,27,Poção,11200
1594,27,Pombos,11309
1595,27,Primavera,11408
1596,27,Quipapá,11507
1597,27,Quixaba,11533
1598,27,Recife,11606
1599,27,Riacho das Almas,11705
1600,27,Ribeirão,11804
1601,27,Rio Formoso,11903
1602,27,Sairé,12000
1603,27,Salgadinho,12109
1604,27,Salgueiro,12208
1605,27,Saloá,12307
1606,27,Sanharó,12406
1607,27,Santa Cruz,12455
1608,27,Santa Cruz da Baixa Verde,12471
1609,27,Santa Cruz do Capibaribe,12505
1610,27,Santa Filomena,12554
1611,27,Santa Maria da Boa Vista,12604
1612,27,Santa Maria do Cambucá,12703
1613,27,Santa Terezinha,12802
1614,27,São Benedito do Sul,12901
1615,27,São Bento do Una,13008
1616,27,São Caitano,13107
1617,27,São João,13206
1618,27,São Joaquim do Monte,13305
1619,27,São José da Coroa Grande,13404
1620,27,São José do Belmonte,13503
1621,27,São José do Egito,13602
1622,27,São Lourenço da Mata,13701
1623,27,São Vicente Férrer,13800
1624,27,Serra Talhada,13909
1625,27,Serrita,14006
1626,27,Sertânia,14105
1627,27,Sirinhaém,14204
1628,27,Solidão,14402
1629,27,Surubim,14501
1630,27,Tabira,14600
1631,27,Tacaimbó,14709
1632,27,Tacaratu,14808
1633,27,Tamandaré,14857
1634,27,Taquaritinga do Norte,15003
1635,27,Terezinha,15102
1636,27,Terra Nova,15201
1637,27,Timbaúba,15300
1638,27,Toritama,15409
1639,27,Tracunhaém,15508
1640,27,Trindade,15607
1641,27,Triunfo,15706
1642,27,Tupanatinga,15805
1643,27,Tuparetama,15904
1644,27,Venturosa,16001
1645,27,Verdejante,16100
1646,27,Vertente do Lério,16183
1647,27,Vertentes,16209
1648,27,Vicência,16308
1649,27,Vitória de Santo Antão,16407
1650,27,Xexéu,16506
1651,2,Água Branca,00102
1652,2,Anadia,00201
1653,2,Arapiraca,00300
1654,2,Atalaia,00409
1655,2,Barra de Santo Antônio,00508
1656,2,Barra de São Miguel,00607
1657,2,Batalha,00706
1658,2,Belém,00805
1659,2,Belo Monte,00904
1660,2,Boca da Mata,01001
1661,2,Branquinha,01100
1662,2,Cacimbinhas,01209
1663,2,Cajueiro,01308
1664,2,Campestre,01357
1665,2,Campo Alegre,01407
1666,2,Campo Grande,01506
1667,2,Canapi,01605
1668,2,Capela,01704
1669,2,Carneiros,01803
1670,2,Chã Preta,01902
1671,2,Coité do Nóia,02009
1672,2,Colônia Leopoldina,02108
1673,2,Coqueiro Seco,02207
1674,2,Coruripe,02306
1675,2,Craíbas,02355
1676,2,Delmiro Gouveia,02405
1677,2,Dois Riachos,02504
1678,2,Estrela de Alagoas,02553
1679,2,Feira Grande,02603
1680,2,Feliz Deserto,02702
1681,2,Flexeiras,02801
1682,2,Girau do Ponciano,02900
1683,2,Ibateguara,03007
1684,2,Igaci,03106
1685,2,Igreja Nova,03205
1686,2,Inhapi,03304
1687,2,Jacaré dos Homens,03403
1688,2,Jacuípe,03502
1689,2,Japaratinga,03601
1690,2,Jaramataia,03700
1691,2,Jequiá da Praia,03759
1692,2,Joaquim Gomes,03809
1693,2,Jundiá,03908
1694,2,Junqueiro,04005
1695,2,Lagoa da Canoa,04104
1696,2,Limoeiro de Anadia,04203
1697,2,Maceió,04302
1698,2,Major Isidoro,04401
1699,2,Mar Vermelho,04906
1700,2,Maragogi,04500
1701,2,Maravilha,04609
1702,2,Marechal Deodoro,04708
1703,2,Maribondo,04807
1704,2,Mata Grande,05002
1705,2,Matriz de Camaragibe,05101
1706,2,Messias,05200
1707,2,Minador do Negrão,05309
1708,2,Monteirópolis,05408
1709,2,Murici,05507
1710,2,Novo Lino,05606
1711,2,Olho d'Água das Flores,05705
1712,2,Olho d'Água do Casado,05804
1713,2,Olho d'Água Grande,05903
1714,2,Olivença,06000
1715,2,Ouro Branco,06109
1716,2,Palestina,06208
1717,2,Palmeira dos Índios,06307
1718,2,Pão de Açúcar,06406
1719,2,Pariconha,06422
1720,2,Paripueira,06448
1721,2,Passo de Camaragibe,06505
1722,2,Paulo Jacinto,06604
1723,2,Penedo,06703
1724,2,Piaçabuçu,06802
1725,2,Pilar,06901
1726,2,Pindoba,07008
1727,2,Piranhas,07107
1728,2,Poço das Trincheiras,07206
1729,2,Porto Calvo,07305
1730,2,Porto de Pedras,07404
1731,2,Porto Real do Colégio,07503
1732,2,Quebrangulo,07602
1733,2,Rio Largo,07701
1734,2,Roteiro,07800
1735,2,Santa Luzia do Norte,07909
1736,2,Santana do Ipanema,08006
1737,2,Santana do Mundaú,08105
1738,2,São Brás,08204
1739,2,São José da Laje,08303
1740,2,São José da Tapera,08402
1741,2,São Luís do Quitunde,08501
1742,2,São Miguel dos Campos,08600
1743,2,São Miguel dos Milagres,08709
1744,2,São Sebastião,08808
1745,2,Satuba,08907
1746,2,Senador Rui Palmeira,08956
1747,2,Tanque d'Arca,09004
1748,2,Taquarana,09103
1749,2,Teotônio Vilela,09152
1750,2,Traipu,09202
1751,2,União dos Palmares,09301
1752,2,Viçosa,09400
1753,26,Amparo do São Francisco,00100
1754,26,Aquidabã,00209
1755,26,Aracaju,00308
1756,26,Arauá,00407
1757,26,Areia Branca,00506
1758,26,Barra dos Coqueiros,00605
1759,26,Boquim,00670
1760,26,Brejo Grande,00704
1761,26,Campo do Brito,01009
1762,26,Canhoba,01108
1763,26,Canindé de São Francisco,01207
1764,26,Capela,01306
1765,26,Carira,01405
1766,26,Carmópolis,01504
1767,26,Cedro de São João,01603
1768,26,Cristinápolis,01702
1769,26,Cumbe,01900
1770,26,Divina Pastora,02007
1771,26,Estância,02106
1772,26,Feira Nova,02205
1773,26,Frei Paulo,02304
1774,26,Gararu,02403
1775,26,General Maynard,02502
1776,26,Gracho Cardoso,02601
1777,26,Ilha das Flores,02700
1778,26,Indiaroba,02809
1779,26,Itabaiana,02908
1780,26,Itabaianinha,03005
1781,26,Itabi,03104
1782,26,Itaporanga d'Ajuda,03203
1783,26,Japaratuba,03302
1784,26,Japoatã,03401
1785,26,Lagarto,03500
1786,26,Laranjeiras,03609
1787,26,Macambira,03708
1788,26,Malhada dos Bois,03807
1789,26,Malhador,03906
1790,26,Maruim,04003
1791,26,Moita Bonita,04102
1792,26,Monte Alegre de Sergipe,04201
1793,26,Muribeca,04300
1794,26,Neópolis,04409
1795,26,Nossa Senhora Aparecida,04458
1796,26,Nossa Senhora da Glória,04508
1797,26,Nossa Senhora das Dores,04607
1798,26,Nossa Senhora de Lourdes,04706
1799,26,Nossa Senhora do Socorro,04805
1800,26,Pacatuba,04904
1801,26,Pedra Mole,05000
1802,26,Pedrinhas,05109
1803,26,Pinhão,05208
1804,26,Pirambu,05307
1805,26,Poço Redondo,05406
1806,26,Poço Verde,05505
1807,26,Porto da Folha,05604
1808,26,Propriá,05703
1809,26,Riachão do Dantas,05802
1810,26,Riachuelo,05901
1811,26,Ribeirópolis,06008
1812,26,Rosário do Catete,06107
1813,26,Salgado,06206
1814,26,Santa Luzia do Itanhy,06305
1815,26,Santa Rosa de Lima,06503
1816,26,Santana do São Francisco,06404
1817,26,Santo Amaro das Brotas,06602
1818,26,São Cristóvão,06701
1819,26,São Domingos,06800
1820,26,São Francisco,06909
1821,26,São Miguel do Aleixo,07006
1822,26,Simão Dias,07105
1823,26,Siriri,07204
1824,26,Telha,07303
1825,26,Tobias Barreto,07402
